Time,Pitch,Roll,Yaw,X-Accel,Y-Accel,Z-Accel,Gyro1,Gyro2,Gyro3,Mag1,Mag2,Mag3
6.4828081130981445,-3.6199462720511852,0.38504178659789046,-169.99071553558113,668,173,16486,51,-159,51,539.75,-92.625,-108.0
6.758206605911255,-3.5984895477196974,0.8172229570905685,-170.12558973460733,638,442,16546,138,-197,12,532.875,-89.75,-108.0
7.033694267272949,-3.739144140130977,0.6150077440317989,-169.83659964346,1070,6,16762,-3,-86,213,530.375,-93.625,-114.0
7.309205770492554,-3.7914590866730227,0.9612522147532129,-169.3892936043378,937,169,17067,266,-119,319,532.75,-97.0,-110.875
7.584632635116577,-3.584995643082441,0.9809270511134167,-169.41361127323,636,12,16818,170,-101,85,535.375,-96.0,-108.25
7.860004901885986,-3.6156311407418475,0.5138056783462673,-169.46674081726152,771,-251,16980,-25,-168,78,532.75,-94.0,-108.5
8.13552975654602,-3.796353709323773,0.14635788991429127,-170.11118106704976,1234,-227,16080,-42,-13,-245,534.875,-87.75,-110.0
8.410888910293579,-4.237980386931963,-0.5184723644301189,-169.92611087063815,1639,-685,16384,-49,-21,208,539.25,-88.125,-112.5
8.687970638275146,-4.683408674167938,-0.9347894013531772,-169.71159010964598,1560,-840,16318,96,-127,174,535.625,-91.625,-114.375
8.964848279953003,-4.244800270629435,-0.5541003032402958,-169.12038509389774,1096,15,17753,129,128,340,524.5,-99.875,-125.25
9.319421768188477,-4.886629176206182,-0.29731920264034406,-168.86505469432288,1867,-73,15957,140,-78,151,524.5,-103.0,-127.75
9.677422523498535,-4.9490135519407685,0.7477158996031104,-169.28243633204357,1525,218,17199,555,-22,-197,509.625,-96.75,-129.75
10.035168170928955,-4.854031778584488,0.3746752430973086,-168.60992587644603,887,-434,16355,107,-204,390,489.125,-99.125,-139.75
10.382820844650269,-5.329833754632744,0.6716771165180421,-167.58358714867245,1986,281,16628,151,-23,611,476.625,-105.125,-139.75
10.729121685028076,-4.794032312499087,0.6569352452616398,-167.7587725715177,1062,42,16018,87,133,-24,463.625,-99.875,-141.75
11.086703062057495,-4.613056020788513,1.7415384417643984,-168.10471153494302,1270,688,17975,476,7,-278,453.0,-105.75,-133.0
11.441079378128052,-4.725857577310573,1.5169616202870349,-166.9923875887943,951,151,15852,-5,-226,435,438.125,-116.75,-126.75
11.797505855560303,-4.2307347099001475,1.6669715747894311,-165.92555567668225,638,87,16956,225,-13,277,432.625,-130.5,-116.75
12.15173602104187,-3.9539107200945076,1.136437605671694,-165.6453176124366,1188,-205,17281,-92,155,-194,425.375,-132.25,-109.375
12.509155511856079,-3.2596496893309483,0.7357118467906388,-165.4225483654891,-41,-701,16210,174,-120,-299,429.375,-137.75,-101.375
12.863315105438232,-3.955842849264866,1.0027837716410977,-163.41722963938153,969,128,16191,145,-396,659,415.125,-151.25,-102.875
13.220422506332397,-3.3016660199150647,1.0072792663236607,-162.72415112852744,724,201,16610,-7,250,71,421.375,-151.75,-96.25
13.574752569198608,-1.3857760790246278,0.7913190165506762,-163.3773256982125,-1195,-275,17746,95,246,-549,430.0,-142.375,-96.875
13.927232027053833,-1.057205118924265,0.862694682107229,-162.4718253283254,-322,-339,17781,279,-112,316,431.25,-148.25,-96.0
14.20233154296875,-2.1745820088036756,1.3732306640539402,-161.37625477118,1525,315,16345,242,-89,331,420.125,-159.625,-100.375
14.477723360061646,-2.4910455128171063,1.9340458461917072,-161.42830819717446,659,363,16084,347,-183,-233,424.0,-158.75,-101.75
14.753031015396118,-2.0584054299899774,2.145962012097617,-161.97093699135516,-280,989,16809,-64,-230,-274,424.625,-143.125,-102.875
15.028503656387329,-2.826092567652567,2.104793875142117,-162.196670680117,1675,566,15979,37,45,66,432.125,-133.0,-109.5
15.30364441871643,-2.5579802722013545,1.5195574766490174,-162.15454471405798,326,-246,15845,98,-66,218,428.5,-131.375,-113.25
15.578763723373413,-2.5400238418932526,1.3697961019580303,-162.00598196702688,729,270,17039,60,-12,345,431.5,-129.125,-122.625
15.853805541992188,-2.5650153690781314,1.8153759326595422,-162.92729429648816,414,790,16869,183,-221,-242,435.125,-123.75,-125.0
16.129125118255615,-2.973322589246229,0.9395479186661863,-164.03216973165996,689,-81,17179,-122,-353,-68,435.125,-98.5,-130.625
16.40446972846985,-3.656816175185793,0.3145836920345462,-164.65491604229155,1877,-820,16100,276,50,67,443.75,-99.375,-140.75
16.67956781387329,-3.696022766481953,0.07244101817611873,-164.88700136206734,573,-350,16026,198,-290,280,445.0,-97.625,-145.5
16.954890727996826,-3.5861376339519,-0.11788907314834161,-165.23551304315404,1728,-57,16915,37,366,254,469.625,-97.875,-140.75
17.230163097381592,-3.2074564116677697,0.5874879591737904,-166.1728750742726,301,706,16936,204,-153,-173,469.125,-97.375,-145.5
17.505382299423218,-2.8788588388840393,0.4358619783745415,-167.1121353326654,914,-19,18126,121,150,-87,485.0,-86.5,-144.5
17.78059983253479,-2.720663054262463,0.742226628288283,-166.65315099145863,483,-204,16176,470,-72,568,490.25,-97.625,-142.75
18.055514335632324,-3.7261193921358795,1.0785667109480765,-166.94985133631252,1694,670,16000,50,-208,94,496.0,-102.625,-138.125
18.330596923828125,-3.480826222196923,2.3208095406062963,-167.7635047291435,846,1003,17892,555,-11,-310,503.75,-106.375,-134.875
18.6056547164917,-3.443883709008199,1.4280473317304605,-168.97944386184002,952,-84,16542,-160,-22,-416,517.0,-90.125,-133.375
18.880630254745483,-3.542160712312067,1.0132278757799913,-169.13931281080426,948,31,16101,-38,-82,112,522.25,-90.875,-129.75
19.234020948410034,-3.1639785143139036,0.9369366531808623,-168.69869655503723,605,394,16984,-41,38,471,522.875,-92.625,-125.5
19.590623378753662,-3.892942598011554,0.6034363808817794,-169.2020622411187,1703,-288,16329,102,-92,-76,529.5,-90.0,-121.75
19.94349241256714,-3.041708072423204,0.19397711833891432,-170.0698914408673,938,-668,18887,149,418,-257,537.625,-80.5,-113.75
20.289504766464233,-3.8058630983502524,0.6863018115837781,-169.15394030362197,1712,-126,16128,469,-67,628,539.25,-95.375,-112.5
20.64546513557434,-3.8644732845788305,0.7492662966655139,-169.50117624068264,954,210,17014,68,-134,-20,539.5,-91.375,-112.0
20.99289870262146,-4.711786448688706,0.7276723792268394,-169.46219534438373,1563,-14,16416,132,-346,147,528.25,-92.5,-118.5
21.350063800811768,-5.250849447535824,1.1477719102670791,-169.9748937199887,1861,642,16154,85,-102,-72,524.375,-83.625,-116.375
21.703784942626953,-5.879019661932728,0.7525497542943346,-171.28516797563276,1641,-103,15714,-31,-334,-451,523.0,-66.5,-116.875
22.062010049819946,-6.439719067410858,0.3033949027381405,-172.73453854284355,1856,-96,16027,-125,-280,-437,519.75,-46.25,-117.5
22.42080068588257,-6.799507941491061,-0.22148977872468,-173.02223665441457,1881,-688,16590,123,-243,252,516.875,-36.125,-118.25
22.78264045715332,-6.995899275731022,-0.4804510662014768,-173.0937018056198,2076,-631,16114,184,-58,232,518.875,-43.875,-118.625
23.13791823387146,-7.138523458216979,-0.7080228176540201,-173.12756414808618,1986,-676,16476,161,-119,151,520.875,-49.875,-116.875
23.49666166305542,-7.02789693517878,-0.9978332561464089,-172.92549856813827,1973,-537,16077,34,48,299,525.75,-51.25,-112.625
23.855525970458984,-6.605433188150729,-1.425858241074253,-173.4401345293717,1627,-757,16751,-15,67,40,530.25,-37.875,-110.625
24.130958080291748,-6.2292181809963125,-2.379498919628578,-174.0412170454109,1449,-1544,16075,-22,46,-92,534.25,-34.625,-112.375
24.406301498413086,-6.164478868836335,-2.7345966354210614,-174.26793208408148,1433,-985,15991,-32,-127,104,532.0,-33.375,-113.125
24.681575775146484,-5.065514727092519,-3.753698641284911,-174.0993730927845,619,-2344,17368,96,121,302,534.5,-32.625,-111.75
24.957282781600952,-4.839837689649243,-4.030949817782528,-174.99709217960128,1076,-1445,16777,11,-40,-231,534.375,-22.75,-110.625
25.232513427734375,-4.167966079858918,-4.931528858227521,-175.3193556291788,848,-1997,15839,-101,188,83,534.0,-18.5,-109.625
25.507879734039307,-4.076884181821994,-4.450257570654658,-175.5929045144532,1068,-829,16427,74,-20,133,530.75,-15.25,-109.125
25.783161878585815,-3.730967814296773,-4.640007444837638,-175.5808060040731,644,-1809,16465,180,-54,185,533.125,-20.125,-110.125
26.058493614196777,-3.3474722166047695,-4.52444015388223,-175.68047833392748,794,-1516,16416,205,105,136,542.125,-21.0,-100.75
26.334061861038208,-2.7516267269266934,-4.211110877503208,-174.80045610495986,73,-944,17486,23,-93,546,551.0,-38.0,-104.0
26.60971188545227,-2.4929748227100488,-4.081010535103407,-173.0932664016405,92,-1659,17103,295,-246,905,545.875,-58.125,-107.75
26.884961366653442,-2.5383500193927095,-2.886650894162803,-171.42907096697832,853,-188,17328,302,-15,876,542.875,-77.875,-108.5
27.1603364944458,-2.734993366968986,-2.276708626487674,-171.16849979431996,889,-373,16490,170,-53,83,544.375,-84.5,-107.375
27.435630321502686,-2.7674875618094994,-1.756653094356603,-171.57318109044652,396,-456,17120,232,-223,-268,543.375,-80.375,-104.5
27.71087098121643,-2.284237859278848,-1.2011484358916156,-171.73097420291003,381,-167,16373,201,119,-94,550.25,-78.875,-106.375
27.986077070236206,-2.213703245019878,-1.3820096211741602,-171.75527832437072,469,-646,17196,24,-60,16,546.875,-75.25,-106.5
28.261468648910522,-3.1219125845359987,-0.23491739977025042,-171.18602327118546,996,-123,16885,638,-444,295,531.375,-81.25,-116.625
28.536733627319336,-3.8524943488787655,0.1448024467083564,-170.48813480141575,1723,268,16083,106,-53,453,527.375,-84.5,-117.5
28.812122583389282,-3.859526601784518,-0.21366590920751022,-170.59561857523008,1204,-421,16456,27,41,98,531.625,-78.0,-112.5
29.11693024635315,-4.402985052126733,-0.5958936662254642,-171.0222278834411,1547,-416,15966,-40,-126,-57,530.75,-72.125,-116.5
29.392049551010132,-4.53466890502943,-0.5748778891587634,-171.94145929667638,1369,-436,16668,156,-48,-354,535.125,-65.75,-111.875
29.667322874069214,-4.094966173266608,-0.7834939328059233,-172.89232526558828,701,-289,16505,-67,-10,-360,531.75,-56.0,-112.375
29.94277858734131,-4.305559366753855,-0.1760630528864087,-173.29481819175373,1366,435,16785,102,-66,-46,535.625,-52.625,-111.75
30.217908143997192,-4.3612792775462665,0.24942715013696512,-173.38705982794028,1133,118,16706,234,-104,117,540.625,-52.5,-107.875
30.493552446365356,-4.087647621822699,0.2685944091555103,-173.23311459013865,752,-261,16561,220,-75,232,537.5,-54.375,-113.25
30.77748703956604,-4.114205007418791,0.5210482837211534,-173.15372911561556,960,4,16433,202,-127,1,530.375,-67.875,-120.125
31.05881404876709,-4.052440681353499,0.721349645974478,-173.5524298939148,999,182,16394,129,-55,-136,535.375,-57.375,-116.25
31.335679531097412,-3.581369559562183,0.6198489263165464,-173.72129368645037,720,-17,16621,73,87,50,542.875,-51.875,-108.75
31.617591619491577,-3.376621527812609,0.656258279963774,-173.40528178048643,706,-43,16569,155,-27,226,542.5,-60.5,-113.125
31.901233673095703,-3.4401077707755303,0.3199374601319605,-173.47798255763755,810,-174,16511,-30,-128,18,538.0,-59.125,-113.5
32.190378189086914,-3.136787914197815,0.3940608378871574,-173.27243105500634,576,-97,16760,153,-10,126,536.75,-63.375,-117.0
32.474581241607666,-3.2229939483254517,0.2470386533728333,-173.1619855623085,858,-72,16697,12,-88,132,539.75,-61.125,-118.5
32.76130437850952,-2.882709328974439,-0.09202557107363736,-172.9472090078783,378,-371,16609,14,-53,190,542.75,-62.625,-116.25
33.04991364479065,-2.834252900372539,-0.3626427935556771,-172.77221215248508,586,-557,16343,93,-90,91,537.0,-68.0,-121.75
33.33163261413574,-2.64694605430749,-0.24838290209043928,-172.6977062220215,601,-355,17115,224,3,148,537.5,-61.25,-114.625
33.61183452606201,-2.9460207381285297,-0.4077964173214055,-173.02959831858087,664,-213,16694,-1,-262,-5,537.75,-54.0,-114.125
33.89971613883972,-3.0682096727675283,-0.4682758771855589,-173.33962890602285,980,-426,18183,111,-64,-95,545.625,-58.25,-113.625
34.18230700492859,-3.1489226374853825,-0.37661947148039526,-173.99271671361132,845,-298,17443,142,-99,-315,540.375,-53.875,-115.625
34.45813727378845,-3.503491950824591,0.5481965641372075,-174.17490649523046,828,692,16761,256,-294,81,537.75,-44.375,-111.125
34.73369312286377,-3.747084097173408,0.39716844888903535,-175.22261010561024,998,-172,16245,85,-170,-434,528.625,-36.875,-115.5
35.01042127609253,-3.991314810899728,0.848531720249982,-175.5081686011951,1311,290,16469,244,-51,-5,525.875,-33.5,-114.5
35.28587508201599,-3.993763657068318,1.5500270268334666,168.86174822014897,1445,767,16199,-43,-33,-2178,514.5,16386.125,-112.625
35.57254242897034,-5.421565954851322,0.6133677209748704,170.1294066644413,2400,-357,15946,-445,-347,-391,497.0,18.875,-119.75
35.857096433639526,-4.370242904139732,1.0949562572922271,172.0911909941517,2146,351,16791,74,988,147,499.375,12.875,-119.75
36.155364751815796,-4.235513012606352,0.8623588761640987,171.68265615781317,1738,74,16577,-244,300,-1083,497.125,18.5,-118.75
36.44579863548279,-5.301257010502724,1.5687319038757521,-174.38194580935226,1519,209,16544,459,-230,1067,509.875,-16391.25,-120.625
36.73829531669617,-4.522969436853045,0.2793659965873117,-169.88325848599612,1536,-810,16518,-19,549,2804,540.75,-70.375,-119.375
37.03343391418457,-3.1093882439154967,0.44595100441725094,-169.03326150835127,-135,660,17107,-147,234,528,548.125,-104.75,-113.25
37.313915967941284,-4.071288021200806,-0.5924979412401916,-173.19821899523458,631,-460,16940,-387,-782,-1980,527.25,-46.875,-121.75
37.603575229644775,-4.208493196530308,-1.1637579856084705,-174.23287384568403,1631,-1206,16631,160,138,-416,517.5,-40.375,-125.75
37.89038276672363,-4.7959430436972745,-1.7214851378230456,-173.35075028088139,1844,-449,16075,-268,-73,597,516.875,-50.25,-123.25
38.17399024963379,-4.679402207174988,-2.5811485585013028,-172.37765458875012,1786,-2155,17028,219,236,365,528.0,-74.75,-123.375
38.46405339241028,-3.9284858778716387,-2.7289584348434555,-171.17926012454862,584,-560,15945,-193,113,468,550.375,-94.625,-112.375
38.75328803062439,-3.071635114974104,-3.349026509764119,-171.21317521499944,-640,-1234,17060,-227,-307,-103,551.125,-85.0,-115.875
39.029537200927734,-3.792942169460052,-2.5347749287643415,-170.55571212692396,589,-491,16100,339,-653,392,538.375,-80.125,-110.25
39.30467915534973,-4.53486354519268,-0.7986552560121473,-171.43327123759565,1305,-54,16217,799,-380,-551,537.75,-83.875,-106.125
39.57998847961426,-3.561170314584585,0.32374044532262036,-171.89301899172966,766,458,17352,413,363,-220,551.625,-78.25,-97.375
39.855499029159546,-3.6067847490233977,1.0025915448456526,-171.75079539709196,1177,726,16633,128,44,10,544.0,-86.25,-104.625
40.13229584693909,-3.248040812511075,0.9989364925978746,-171.7268813490867,1003,-1010,16417,638,229,-154,529.625,-88.125,-113.75
